,name,surface,winner_id,won,loser_id,lost,surface_total,total_matches,win_rate
7262,Tom Okker,Carpet,100084,160,100084,77,237,808,67.51
7263,Tom Okker,Clay,100084,172,100084,68,240,808,71.67
7264,Tom Okker,Grass,100084,96,100084,31,127,808,75.59
7265,Tom Okker,Hard,100084,139,100084,65,204,808,68.14
7266,Toma Ovici,Carpet,108421,6,108421,7,13,44,46.15
7267,Toma Ovici,Clay,108421,14,108421,15,29,44,48.28
7268,Toma Ovici,Grass,108421,1,108421,1,2,44,50.0
7269,Tomas Anzari,Hard,101765,1,101765,6,7,7,14.29
7270,Tomas Behrend,Carpet,102494,3,102494,2,5,112,60.0
7271,Tomas Behrend,Clay,102494,28,102494,44,72,112,38.89
7272,Tomas Behrend,Hard,102494,11,102494,24,35,112,31.43
7273,Tomas Berdych,Carpet,104607,15,104607,6,21,985,71.43
7274,Tomas Berdych,Clay,104607,158,104607,90,248,985,63.71
7275,Tomas Berdych,Grass,104607,68,104607,31,99,985,68.69
7276,Tomas Berdych,Hard,104607,400,104607,217,617,985,64.83
7277,Tomas Cakl,Carpet,103761,1,103761,2,3,12,33.33
7278,Tomas Cakl,Clay,103761,1,103761,1,2,12,50.0
7279,Tomas Cakl,Hard,103761,1,103761,6,7,12,14.29
7280,Tomas Carbonell,Carpet,101507,16,101507,30,46,417,34.78
7281,Tomas Carbonell,Clay,101507,141,101507,133,274,417,51.46
7282,Tomas Carbonell,Grass,101507,6,101507,11,17,417,35.29
7283,Tomas Carbonell,Hard,101507,31,101507,49,80,417,38.75
7284,Tomas Lynch,Clay,125578,2,125578,6,8,8,25.0
7285,Tomas Machac,Hard,207830,1,207830,2,3,3,33.33
7286,Tomas Martin Etcheverry,Clay,144869,1,144869,1,2,2,50.0
7287,Tomas Nydahl,Carpet,101459,6,101459,8,14,97,42.86
7288,Tomas Nydahl,Clay,101459,21,101459,30,51,97,41.18
7289,Tomas Nydahl,Grass,101459,1,101459,4,5,97,20.0
7290,Tomas Nydahl,Hard,101459,7,101459,20,27,97,25.93
7291,Tomas Smid,Carpet,100434,122,100434,102,224,860,54.46
7292,Tomas Smid,Clay,100434,272,100434,144,416,860,65.38
7293,Tomas Smid,Grass,100434,18,100434,16,34,860,52.94
7294,Tomas Smid,Hard,100434,113,100434,73,186,860,60.75
7295,Tomas Tenconi,Clay,103626,1,103626,2,3,3,33.33
7296,Tomas Zib,Carpet,102720,1,102720,6,7,140,14.29
7297,Tomas Zib,Clay,102720,16,102720,39,55,140,29.09
7298,Tomas Zib,Grass,102720,6,102720,10,16,140,37.5
7299,Tomas Zib,Hard,102720,20,102720,42,62,140,32.26
7300,Tomasz Iwanski,Clay,101545,4,101545,3,7,7,57.14
7301,Tomasz Lichon,Clay,108427,1,108427,1,2,4,50.0
7302,Tomasz Lichon,Hard,108427,1,108427,1,2,4,50.0
7303,Tomislav Brkic,Hard,105493,3,105493,5,8,8,37.5
7304,Tomislav Ternar,Hard,105630,1,105630,2,3,3,33.33
7305,Tomm Warneke,Carpet,100776,1,100776,4,5,22,20.0
7306,Tomm Warneke,Clay,100776,3,100776,6,9,22,33.33
7307,Tomm Warneke,Hard,100776,2,100776,6,8,22,25.0
7308,Tommy Haas,Carpet,103163,38,103163,21,59,919,64.41
7309,Tommy Haas,Clay,103163,134,103163,92,226,919,59.29
7310,Tommy Haas,Grass,103163,57,103163,34,91,919,62.64
7311,Tommy Haas,Hard,103163,343,103163,200,543,919,63.17
7312,Tommy Ho,Carpet,102235,10,102235,12,22,99,45.45
7313,Tommy Ho,Grass,102235,4,102235,6,10,99,40.0
7314,Tommy Ho,Hard,102235,22,102235,45,67,99,32.84
7315,Tommy Paul,Clay,126205,4,126205,5,9,59,44.44
7316,Tommy Paul,Hard,126205,25,126205,25,50,59,50.0
7317,Tommy Robredo,Carpet,103990,14,103990,19,33,895,42.42
7318,Tommy Robredo,Clay,103990,261,103990,133,394,895,66.24
7319,Tommy Robredo,Grass,103990,31,103990,25,56,895,55.36
7320,Tommy Robredo,Hard,103990,228,103990,184,412,895,55.34
7321,Tony Bardsley,Carpet,110115,2,100095,4,6,32,33.33
7322,Tony Bardsley,Carpet,110115,2,110115,1,3,32,66.67
7323,Tony Bardsley,Clay,110115,1,100095,9,10,32,10.0
7324,Tony Bardsley,Clay,110115,1,110115,4,5,32,20.0
7325,Tony Bardsley,Grass,100095,3,100095,3,6,32,50.0
7326,Tony Bardsley,Hard,110115,1,110115,1,2,32,50.0
7327,Tony Dawson,Clay,108430,1,108430,1,2,2,50.0
7328,Tony Giammalva,Carpet,100535,11,100535,17,28,132,39.29
7329,Tony Giammalva,Clay,100535,18,100535,26,44,132,40.91
7330,Tony Giammalva,Grass,100535,8,100535,13,21,132,38.1
7331,Tony Giammalva,Hard,100535,17,100535,22,39,132,43.59
7332,Tony Graham,Carpet,100451,1,100451,8,9,65,11.11
7333,Tony Graham,Clay,100451,4,100451,12,16,65,25.0
7334,Tony Graham,Grass,100451,2,100451,4,6,65,33.33
7335,Tony Graham,Hard,100451,12,100451,22,34,65,35.29
7336,Tony Jonsson,Clay,108431,2,108431,8,10,10,20.0
7337,Tony Lloyd,Grass,100455,2,100455,2,4,4,50.0
7338,Tony Mmoh,Carpet,100544,3,100544,2,5,44,60.0
7339,Tony Mmoh,Clay,100544,8,100544,7,15,44,53.33
7340,Tony Mmoh,Hard,100544,9,100544,15,24,44,37.5
7341,Tony Parun P071,Grass,108434,3,108434,10,13,13,23.08
7342,Tony Pospisil,Clay,109978,1,109978,1,2,2,50.0
7343,Tony Richey,Hard,108436,1,108436,1,2,2,50.0
7344,Tony Roche,Carpet,100100,63,100100,49,112,440,56.25
7345,Tony Roche,Clay,100100,54,100100,23,77,440,70.13
7346,Tony Roche,Grass,100100,125,100100,36,161,440,77.64
7347,Tony Roche,Hard,100100,54,100100,36,90,440,60.0
7348,Toomas Leius,Grass,209558,3,209558,2,5,5,60.0
7349,Torben Ulrich,Carpet,100011,11,100011,29,40,154,27.5
7350,Torben Ulrich,Clay,100011,5,100011,34,39,154,12.82
7351,Torben Ulrich,Grass,100011,18,100011,20,38,154,47.37
7352,Torben Ulrich,Hard,100011,8,100011,29,37,154,21.62
7353,Tore Meinecke,Clay,101378,32,101378,40,72,91,44.44
7354,Tore Meinecke,Grass,101378,1,101378,2,3,91,33.33
7355,Tore Meinecke,Hard,101378,7,101378,9,16,91,43.75
7356,Toru Yonezawa,Clay,100569,4,100569,3,7,7,57.14
7357,Toshihide Matsui,Hard,103175,3,103175,2,5,5,60.0
7358,Toshihisa Tsuchihashi,Clay,101295,1,101295,1,2,18,50.0
7359,Toshihisa Tsuchihashi,Hard,101295,6,101295,10,16,18,37.5
7360,Toshiro Sakai,Clay,100149,12,100149,20,32,70,37.5
7361,Toshiro Sakai,Grass,100149,11,100149,13,24,70,45.83
7362,Toshiro Sakai,Hard,100149,9,100149,5,14,70,64.29
7363,Toufiq Zhalan,Hard,108843,1,108843,1,2,2,50.0
7364,Travis Rettenmaier,Grass,104224,1,104224,1,2,4,50.0
7365,Travis Rettenmaier,Hard,104224,1,104224,1,2,4,50.0
7366,Treat Conrad Huey,Clay,104600,5,104600,3,8,14,62.5
7367,Treat Conrad Huey,Hard,104600,3,104600,3,6,14,50.0
7368,Tres Cushing,Grass,100712,1,100712,1,2,2,50.0
7369,Trevor Allan,Clay,100390,23,100390,29,52,52,44.23
7370,Trevor Baker,Grass,209545,1,209545,1,2,2,50.0
7371,Trevor Fancutt,Grass,100014,1,100014,3,4,4,25.0
7372,Trevor Little,Grass,108446,2,108446,5,7,7,28.57
7373,Trey Waltke,Carpet,100372,29,100372,55,84,282,34.52
7374,Trey Waltke,Clay,100372,18,100372,44,62,282,29.03
7375,Trey Waltke,Grass,100372,5,100372,10,15,282,33.33
7376,Trey Waltke,Hard,100372,57,100372,64,121,282,47.11
7377,Tristan Lamasine,Clay,106137,2,106137,3,5,8,40.0
7378,Tristan Lamasine,Hard,106137,1,106137,2,3,8,33.33
7379,Tsung Hua Yang,Hard,105738,5,105738,16,21,21,23.81
7380,Tsuyoshi Fukui,Carpet,100485,8,100485,18,26,72,30.77
7381,Tsuyoshi Fukui,Clay,100485,10,100485,11,21,72,47.62
7382,Tsuyoshi Fukui,Hard,100485,16,100485,9,25,72,64.0
7383,Tucker Vorster,Clay,120401,1,120401,1,2,7,50.0
7384,Tucker Vorster,Hard,120401,4,120401,1,5,7,80.0
7385,Tung Lin Wu,Hard,126555,2,126555,1,3,3,66.67
7386,Tung Yi Kho,Hard,109002,2,109002,1,3,3,66.67
7387,Tuomas Ketola,Carpet,102538,8,102538,13,21,75,38.1
7388,Tuomas Ketola,Clay,102538,3,102538,9,12,75,25.0
7389,Tuomas Ketola,Grass,102538,1,102538,5,6,75,16.67
7390,Tuomas Ketola,Hard,102538,13,102538,23,36,75,36.11
7391,U Hoigshoidt,Carpet,110064,1,110064,1,2,2,50.0
7392,U Lockington,Clay,110308,1,110308,1,2,2,50.0
7393,U Montona,Carpet,109885,1,109885,1,2,2,50.0
7394,U Unknown,Carpet,199999,2,199999,15,17,165,11.76
7395,U Unknown,Clay,199999,11,199999,85,96,165,11.46
7396,U Unknown,Grass,199999,1,199999,28,29,165,3.45
7397,U Unknown,Hard,199999,2,199999,21,23,165,8.7
7398,U Zerngibl,Clay,110135,1,110135,1,2,2,50.0
7399,Udo Riglewski,Carpet,101274,13,101274,12,25,122,52.0
7400,Udo Riglewski,Clay,101274,18,101274,39,57,122,31.58
7401,Udo Riglewski,Grass,101274,2,101274,3,5,122,40.0
7402,Udo Riglewski,Hard,101274,10,101274,25,35,122,28.57
7403,Ugo Humbert,Clay,200005,5,200005,7,12,83,41.67
7404,Ugo Humbert,Grass,200005,6,200005,4,10,83,60.0
7405,Ugo Humbert,Hard,200005,33,200005,28,61,83,54.1
7406,Ugo Nastasi,Hard,111167,2,111167,7,9,9,22.22
7407,Uladzimir Ignatik,Clay,105590,3,105590,8,11,28,27.27
7408,Uladzimir Ignatik,Hard,105590,11,105590,6,17,28,64.71
7409,Ulf Eriksson,Carpet,108453,1,108453,2,3,25,33.33
7410,Ulf Eriksson,Clay,108453,4,108453,8,12,25,33.33
7411,Ulf Eriksson,Hard,108453,4,108453,6,10,25,40.0
7412,Ulf Stenlund,Carpet,101324,2,101324,4,6,96,33.33
7413,Ulf Stenlund,Clay,101324,41,101324,29,70,96,58.57
7414,Ulf Stenlund,Grass,101324,2,101324,3,5,96,40.0
7415,Ulf Stenlund,Hard,101324,7,101324,8,15,96,46.67
7416,Ulrich Marten,Carpet,100413,2,100413,3,5,63,40.0
7417,Ulrich Marten,Clay,100413,7,100413,25,32,63,21.88
7418,Ulrich Marten,Grass,100413,11,100413,15,26,63,42.31
7419,Ulrich Pinner,Carpet,100325,6,100325,14,20,271,30.0
7420,Ulrich Pinner,Clay,100325,116,100325,90,206,271,56.31
7421,Ulrich Pinner,Grass,100325,9,100325,9,18,271,50.0
7422,Ulrich Pinner,Hard,100325,13,100325,14,27,271,48.15
7423,Umesha Wallooppillai,Clay,110852,7,110852,4,11,11,63.64
7424,Uros Vico,Carpet,103716,1,103716,2,3,5,33.33
7425,Uros Vico,Hard,103716,1,103716,1,2,5,50.0
7426,Uwe Gottschalk,Clay,110194,2,110194,4,6,6,33.33
7427,Vaclav Roubicek,Clay,101420,4,101420,9,13,13,30.77
7428,Vadim Borisov,Carpet,108459,6,108459,5,11,17,54.55
7429,Vadim Borisov,Clay,108459,4,108459,2,6,17,66.67
7430,Vadim Kutsenko,Carpet,102957,3,102957,1,4,43,75.0
7431,Vadim Kutsenko,Clay,102957,2,102957,6,8,43,25.0
7432,Vadim Kutsenko,Hard,102957,12,102957,19,31,43,38.71
7433,Valentin Sanon,Carpet,103568,1,103568,6,7,30,14.29
7434,Valentin Sanon,Clay,103568,3,103568,6,9,30,33.33
7435,Valentin Sanon,Hard,103568,5,103568,9,14,30,35.71
7436,Vallis Wilder,Grass,100602,4,100602,4,8,8,50.0
7437,Van Bay Vo,Grass,111097,2,111097,1,3,3,66.67
7438,Van Thanh Vo,Grass,111091,1,111091,4,5,5,20.0
7439,Van Winitsky,Carpet,100585,21,100585,28,49,240,42.86
7440,Van Winitsky,Clay,100585,48,100585,57,105,240,45.71
7441,Van Winitsky,Grass,100585,2,100585,10,12,240,16.67
7442,Van Winitsky,Hard,100585,35,100585,39,74,240,47.3
7443,Vasek Pospisil,Clay,105577,1,105577,19,20,275,5.0
7444,Vasek Pospisil,Grass,105577,16,105577,25,41,275,39.02
7445,Vasek Pospisil,Hard,105577,105,105577,109,214,275,49.07
7446,Vasilis Mazarakis,Carpet,103505,2,103505,1,3,19,66.67
7447,Vasilis Mazarakis,Clay,103505,4,103505,6,10,19,40.0
7448,Vasilis Mazarakis,Hard,103505,2,103505,4,6,19,33.33
7449,Veli Paloheimo,Carpet,101421,8,101421,14,22,110,36.36
7450,Veli Paloheimo,Clay,101421,16,101421,18,34,110,47.06
7451,Veli Paloheimo,Grass,101421,5,101421,7,12,110,41.67
7452,Veli Paloheimo,Hard,101421,20,101421,22,42,110,47.62
7453,Vernon Lewis,Hard,110815,4,110815,4,8,8,50.0
7454,Vicente Zarazua,Clay,110286,2,110286,6,8,8,25.0
7455,Victor Amaya,Carpet,100339,52,100339,41,93,358,55.91
7456,Victor Amaya,Clay,100339,36,100339,51,87,358,41.38
7457,Victor Amaya,Grass,100339,42,100339,32,74,358,56.76
7458,Victor Amaya,Hard,100339,57,100339,47,104,358,54.81
7459,Victor Caldarelli,Clay,108469,1,108469,6,7,13,14.29
7460,Victor Caldarelli,Hard,108469,4,108469,2,6,13,66.67
7461,Victor Crivoi,Clay,104003,12,104003,24,36,51,33.33
7462,Victor Crivoi,Grass,104003,1,104003,2,3,51,33.33
7463,Victor Crivoi,Hard,104003,3,104003,9,12,51,25.0
7464,Victor Egorov,Clay,109875,3,109875,3,6,6,50.0
7465,Victor Eke,Grass,100355,1,100355,7,8,8,12.5
7466,Victor Estrella,Clay,103607,44,103607,26,70,158,62.86
7467,Victor Estrella,Grass,103607,4,103607,13,17,158,23.53
7468,Victor Estrella,Hard,103607,31,103607,40,71,158,43.66
7469,Victor Hanescu,Carpet,103812,5,103812,11,16,443,31.25
7470,Victor Hanescu,Clay,103812,130,103812,110,240,443,54.17
7471,Victor Hanescu,Grass,103812,13,103812,19,32,443,40.62
7472,Victor Hanescu,Hard,103812,53,103812,102,155,443,34.19
7473,Victor Ionita,Clay,104181,1,104181,3,4,4,25.0
7474,Victor Pecci,Carpet,100395,23,100395,24,47,623,48.94
7475,Victor Pecci,Clay,100395,283,100395,178,461,623,61.39
7476,Victor Pecci,Grass,100395,22,100395,17,39,623,56.41
7477,Victor Pecci,Hard,100395,42,100395,34,76,623,55.26
7478,Victor Sendin,Clay,102614,1,102614,2,3,3,33.33
7479,Vijay Amritraj,Carpet,100321,102,100321,90,192,676,53.12
7480,Vijay Amritraj,Clay,100321,74,100321,64,138,676,53.62
7481,Vijay Amritraj,Grass,100321,94,100321,51,145,676,64.83
7482,Vijay Amritraj,Hard,100321,107,100321,94,201,676,53.23
7483,Viktor Durasovic,Hard,126340,2,126340,8,10,10,20.0
7484,Viktor Galovic,Clay,105634,3,105634,4,7,7,42.86
7485,Viktor Nagy,Clay,101973,1,101973,1,2,2,50.0
7486,Viktor Troicki,Clay,104678,71,104678,68,139,569,51.08
7487,Viktor Troicki,Grass,104678,32,104678,30,62,569,51.61
7488,Viktor Troicki,Hard,104678,194,104678,174,368,569,52.72
7489,Ville Liukko,Carpet,102395,7,102395,2,9,31,77.78
7490,Ville Liukko,Clay,102395,2,102395,4,6,31,33.33
7491,Ville Liukko,Hard,102395,7,102395,9,16,31,43.75
7492,Vimuktha De Alwis,Clay,108776,1,108776,1,2,2,50.0
7493,Vincent Millot,Hard,104672,8,104672,18,26,26,30.77
7494,Vincent Spadea,Carpet,102434,18,102434,23,41,671,43.9
7495,Vincent Spadea,Clay,102434,69,102434,93,162,671,42.59
7496,Vincent Spadea,Grass,102434,27,102434,39,66,671,40.91
7497,Vincent Spadea,Hard,102434,198,102434,204,402,671,49.25
7498,Vincent Van Patten,Carpet,100502,50,100502,39,89,226,56.18
7499,Vincent Van Patten,Clay,100502,4,100502,10,14,226,28.57
7500,Vincent Van Patten,Grass,100502,2,100502,8,10,226,20.0
7501,Vincent Van Patten,Hard,100502,53,100502,60,113,226,46.9
7502,Vincenzo Franchitti,Carpet,108477,2,108477,2,4,43,50.0
7503,Vincenzo Franchitti,Clay,108477,11,108477,28,39,43,28.21
7504,Vincenzo Santopadre,Clay,101947,11,101947,17,28,44,39.29
7505,Vincenzo Santopadre,Grass,101947,1,101947,2,3,44,33.33
7506,Vincenzo Santopadre,Hard,101947,5,101947,8,13,44,38.46
7507,Viorel Marcu,Clay,109958,1,109958,3,4,4,25.0
7508,Vishnu Vardhan,Hard,104986,1,104986,3,4,4,25.0
7509,Vitas Gerulaitis,Carpet,100342,175,100342,87,262,737,66.79
7510,Vitas Gerulaitis,Clay,100342,135,100342,55,190,737,71.05
7511,Vitas Gerulaitis,Grass,100342,59,100342,28,87,737,67.82
7512,Vitas Gerulaitis,Hard,100342,145,100342,53,198,737,73.23
7513,Vittaya Samrej,Hard,108838,2,108838,2,4,4,50.0
7514,Vittorio Crotta,Clay,109792,6,109792,13,19,22,31.58
7515,Vittorio Crotta,Grass,109792,1,109792,2,3,22,33.33
7516,Vladimir Gabrichidze,Clay,101484,6,101484,4,10,10,60.0
7517,Vladimir Ivanov,Hard,104901,5,104901,1,6,6,83.33
7518,Vladimir Korotkov,Clay,100159,15,100159,11,26,41,57.69
7519,Vladimir Korotkov,Grass,100159,6,100159,6,12,41,50.0
7520,Vladimir Korotkov,Hard,100159,1,100159,2,3,41,33.33
7521,Vladimir Voltchkov,Carpet,103166,20,103166,15,35,165,57.14
7522,Vladimir Voltchkov,Clay,103166,4,103166,17,21,165,19.05
7523,Vladimir Voltchkov,Grass,103166,10,103166,12,22,165,45.45
7524,Vladimir Voltchkov,Hard,103166,40,103166,47,87,165,45.98
7525,Vladimir Zednik,Carpet,100130,21,100130,37,58,257,36.21
7526,Vladimir Zednik,Clay,100130,59,100130,63,122,257,48.36
7527,Vladimir Zednik,Grass,100130,9,100130,16,25,257,36.0
7528,Vladimir Zednik,Hard,100130,18,100130,34,52,257,34.62
7529,Vladyslav Manafov,Hard,106169,1,106169,1,2,2,50.0
7530,Wade Mcguire,Clay,101636,4,101636,6,10,23,40.0
7531,Wade Mcguire,Hard,101636,3,101636,10,13,23,23.08
7532,Wai Yaw Liu,Hard,110828,3,110828,3,6,6,50.0
7533,Waldemar Rogowski,Clay,108487,3,108487,7,10,10,30.0
7534,Walid Jallali,Clay,103226,3,103226,2,5,7,60.0
7535,Walid Jallali,Hard,103226,1,103226,1,2,7,50.0
7536,Wally Masur,Carpet,100923,52,100923,52,104,615,50.0
7537,Wally Masur,Clay,100923,24,100923,50,74,615,32.43
7538,Wally Masur,Grass,100923,112,100923,62,174,615,64.37
7539,Wally Masur,Hard,100923,141,100923,122,263,615,53.61
7540,Walter Lanz,Clay,209748,1,209748,1,2,2,50.0
7541,Walter Redondo,Hard,108494,3,108494,3,6,6,50.0
7542,Wanaro N'Godrella,Clay,100193,16,100193,33,49,89,32.65
7543,Wanaro N'Godrella,Grass,100193,13,100193,12,25,89,52.0
7544,Wanaro N'Godrella,Hard,100193,5,100193,10,15,89,33.33
7545,Wanaro Ngodrella,Clay,202581,9,202581,9,18,30,50.0
7546,Wanaro Ngodrella,Grass,202581,5,202581,7,12,30,41.67
7547,Warit Sornbutnark,Hard,106136,2,106136,4,6,6,33.33
7548,Warren Jacques,Grass,109966,1,109966,3,4,4,25.0
7549,Warren Maher,Carpet,100464,1,100464,3,4,51,25.0
7550,Warren Maher,Clay,100464,8,100464,14,22,51,36.36
7551,Warren Maher,Grass,100464,9,100464,16,25,51,36.0
7552,Warrick Jones,Hard,108501,1,108501,1,2,2,50.0
7553,Wayne Arthurs,Carpet,101885,3,101885,4,7,294,42.86
7554,Wayne Arthurs,Clay,101885,20,101885,34,54,294,37.04
7555,Wayne Arthurs,Grass,101885,39,101885,30,69,294,56.52
7556,Wayne Arthurs,Hard,101885,72,101885,92,164,294,43.9
7557,Wayne Black,Carpet,102286,14,102286,11,25,185,56.0
7558,Wayne Black,Clay,102286,7,102286,16,23,185,30.43
7559,Wayne Black,Grass,102286,7,102286,12,19,185,36.84
7560,Wayne Black,Hard,102286,53,102286,65,118,185,44.92
7561,Wayne Ferreira,Carpet,101965,57,101965,58,115,843,49.57
7562,Wayne Ferreira,Clay,101965,90,101965,66,156,843,57.69
7563,Wayne Ferreira,Grass,101965,68,101965,35,103,843,66.02
7564,Wayne Ferreira,Hard,101965,297,101965,172,469,843,63.33
7565,Wayne Hampson,Carpet,100495,2,100495,3,5,41,40.0
7566,Wayne Hampson,Clay,100495,1,100495,6,7,41,14.29
7567,Wayne Hampson,Grass,100495,7,100495,18,25,41,28.0
7568,Wayne Hampson,Hard,100495,1,100495,3,4,41,25.0
7569,Wayne Hearn,Hard,100850,1,100850,1,2,2,50.0
7570,Wayne Odesnik,Clay,104639,19,104639,14,33,96,57.58
7571,Wayne Odesnik,Hard,104639,22,104639,41,63,96,34.92
7572,Wayne Pascoe,Carpet,108505,2,108505,3,5,22,40.0
7573,Wayne Pascoe,Grass,108505,6,108505,8,14,22,42.86
7574,Wayne Pascoe,Hard,108505,1,108505,2,3,22,33.33
7575,Weerapat Doakmaiklee,Hard,104949,1,104949,5,6,6,16.67
7576,Wei Jen Cheng,Hard,103659,4,103659,5,9,9,44.44
7577,Wei Ju Chen,Clay,103170,2,103170,1,3,8,66.67
7578,Wei Ju Chen,Hard,103170,2,103170,3,5,8,40.0
7579,Wei You,Clay,110880,6,110880,5,11,14,54.55
7580,Wei You,Hard,110880,2,110880,1,3,14,66.67
7581,Welry Fritz,Clay,100230,5,100230,7,12,17,41.67
7582,Welry Fritz,Hard,100230,1,100230,4,5,17,20.0
7583,Werner Eschauer,Clay,102381,12,102381,25,37,54,32.43
7584,Werner Eschauer,Grass,102381,1,102381,2,3,54,33.33
7585,Werner Eschauer,Hard,102381,2,102381,12,14,54,14.29
7586,Werner Zirngibl,Clay,100444,36,100444,60,96,112,37.5
7587,Werner Zirngibl,Grass,100444,2,100444,3,5,112,40.0
7588,Werner Zirngibl,Hard,100444,4,100444,7,11,112,36.36
7589,Wesley Moodie,Carpet,103325,7,103325,6,13,125,53.85
7590,Wesley Moodie,Grass,103325,10,103325,13,23,125,43.48
7591,Wesley Moodie,Hard,103325,41,103325,48,89,125,46.07
7592,Wesley Whitehouse,Grass,103339,1,103339,2,3,11,33.33
7593,Wesley Whitehouse,Hard,103339,3,103339,5,8,11,37.5
7594,West Nott,Hard,108947,4,108947,2,6,6,66.67
7595,Whitney Reed,Carpet,109903,1,109903,2,3,7,33.33
7596,Whitney Reed,Hard,109903,1,109903,3,4,7,25.0
7597,Wieslaw Gasiorek,Clay,100019,20,100019,14,34,34,58.82
7598,Wilfredo Gonzalez,Hard,108739,4,108739,4,8,8,50.0
7599,Wilhelm Bungert,Carpet,100033,2,100033,1,3,61,66.67
7600,Wilhelm Bungert,Clay,100033,31,100033,20,51,61,60.78
7601,Wilhelm Bungert,Grass,100033,3,100033,4,7,61,42.86
7602,Willem Prinsloo,Carpet,100327,1,100327,3,4,43,25.0
7603,Willem Prinsloo,Clay,100327,4,100327,16,20,43,20.0
7604,Willem Prinsloo,Hard,100327,8,100327,11,19,43,42.11
7605,William Alvarez,Clay,109782,1,109782,4,5,26,20.0
7606,William Alvarez,Clay,109782,1,117263,6,7,26,14.29
7607,William Alvarez,Clay,117263,2,109782,4,6,26,33.33
7608,William Alvarez,Clay,117263,2,117263,6,8,26,25.0
7609,William Brown,Carpet,111006,2,100093,6,8,120,25.0
7610,William Brown,Carpet,111006,2,111006,5,7,120,28.57
7611,William Brown,Clay,100093,5,100093,13,18,120,27.78
7612,William Brown,Clay,100093,5,111006,4,9,120,55.56
7613,William Brown,Clay,111006,2,100093,13,15,120,13.33
7614,William Brown,Clay,111006,2,111006,4,6,120,33.33
7615,William Brown,Grass,100093,4,100093,8,12,120,33.33
7616,William Brown,Grass,100093,4,111006,4,8,120,50.0
7617,William Brown,Grass,111006,1,100093,8,9,120,11.11
7618,William Brown,Grass,111006,1,111006,4,5,120,20.0
7619,William Brown,Hard,100093,2,100093,14,16,120,12.5
7620,William Brown,Hard,100093,2,111006,5,7,120,28.57
7621,William Coghlan,Grass,108519,4,108519,9,13,13,30.77
7622,William Collins,Grass,110076,1,110076,1,2,2,50.0
7623,William Durham,Clay,108525,1,108525,1,2,19,50.0
7624,William Durham,Grass,108525,5,108525,12,17,19,29.41
7625,William Harris,Clay,109977,5,109977,4,9,9,55.56
7626,William Higgins,Clay,100063,7,100063,17,24,46,29.17
7627,William Higgins,Grass,100063,4,100063,7,11,46,36.36
7628,William Higgins,Hard,100063,3,100063,8,11,46,27.27
7629,William Mason,Hard,143672,1,143672,2,3,3,33.33
7630,William Tym,Clay,202955,1,109982,1,2,10,50.0
7631,William Tym,Clay,202955,1,202955,7,8,10,12.5
7632,Willie Davies,Grass,100361,2,100361,2,4,4,50.0
7633,Wing Luen Wong,Hard,108593,10,108593,8,18,18,55.56
7634,Wishaya Trongcharoenchaikul,Clay,106397,5,106397,3,8,18,62.5
7635,Wishaya Trongcharoenchaikul,Grass,106397,1,106397,1,2,18,50.0
7636,Wishaya Trongcharoenchaikul,Hard,106397,5,106397,3,8,18,62.5
7637,Wisnu Adi Nugroho,Hard,106309,1,106309,5,6,6,16.67
7638,Witold Meres,Clay,111068,1,111068,1,2,2,50.0
7639,Wojtek Fibak,Carpet,100280,149,100280,98,247,837,60.32
7640,Wojtek Fibak,Clay,100280,243,100280,127,370,837,65.68
7641,Wojtek Fibak,Grass,100280,23,100280,16,39,837,58.97
7642,Wojtek Fibak,Hard,100280,116,100280,65,181,837,64.09
7643,Wojtek Kowalski,Carpet,101406,1,101406,1,2,43,50.0
7644,Wojtek Kowalski,Clay,101406,14,101406,13,27,43,51.85
7645,Wojtek Kowalski,Hard,101406,7,101406,7,14,43,50.0
7646,Wolfgang Popp,Carpet,100598,1,100598,13,14,111,7.14
7647,Wolfgang Popp,Clay,100598,24,100598,46,70,111,34.29
7648,Wolfgang Popp,Grass,100598,4,100598,5,9,111,44.44
7649,Wolfgang Popp,Hard,100598,6,100598,12,18,111,33.33
7650,Wolfgang Schranz,Clay,102753,7,102753,10,17,19,41.18
7651,Wolfgang Schranz,Hard,102753,1,102753,1,2,19,50.0
7652,Woody Blocher,Clay,100250,2,100250,12,14,31,14.29
7653,Woody Blocher,Grass,100250,1,100250,7,8,31,12.5
7654,Woody Blocher,Hard,100250,1,100250,8,9,31,11.11
7655,Woody Hunt,Carpet,101314,1,101314,1,2,5,50.0
7656,Woody Hunt,Hard,101314,1,101314,2,3,5,33.33
7657,Woong Sun Jun,Clay,104753,3,104753,5,8,20,37.5
7658,Woong Sun Jun,Hard,104753,6,104753,6,12,20,50.0
7659,Worapol Thongkamcho,Clay,108532,3,108532,4,7,45,42.86
7660,Worapol Thongkamcho,Hard,108532,28,108532,10,38,45,73.68
7661,Wouter Fok,Clay,108533,2,108533,2,4,4,50.0
7662,X Zhao,Carpet,110243,1,110243,1,2,2,50.0
7663,Xavier Daufresne,Clay,101552,6,101552,14,20,40,30.0
7664,Xavier Daufresne,Hard,101552,10,101552,10,20,40,50.0
7665,Xavier Malisse,Carpet,103598,21,103598,16,37,568,56.76
7666,Xavier Malisse,Clay,103598,58,103598,59,117,568,49.57
7667,Xavier Malisse,Grass,103598,50,103598,30,80,568,62.5
